structure_type,X,Y,osm_id,name,barrier,highway,ref,address,is_in,place,man_made,other_tags,Location
transformer,8.5329634,11.98911,179921,Helious Tower,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""unit""=>""Sharada"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(8.5329634, 11.98911)"
transformer,8.5313617,11.9822238,179938,Starcom,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""unit""=>""Sharada"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(8.5313617, 11.9822238)"
transformer,8.1556328,11.5031944,189113,MTN BTS,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""unit""=>""Sharada"",""voltage""=>""0.415"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.1556328, 11.5031944)"
transformer,8.1544028,11.5375659,189245,Dan Gora Primary,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""unit""=>""Sharada"",""voltage""=>""0.415"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.1544028, 11.5375659)"
transformer,8.1569348,11.536474,189246,MTN BTS,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""unit""=>""Sharada"",""voltage""=>""0.415"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.1569348, 11.536474)"
transformer,8.1866007,11.6537297,189415,Airtel BST,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""unit""=>""Sharada"",""voltage""=>""0.415"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.1866007, 11.6537297)"
transformer,8.1958367,11.6498102,189419,Gidan Dan Tsuntsu,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""unit""=>""Sharada"",""voltage""=>""0.415"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.1958367, 11.6498102)"
transformer,8.1282228,11.7003653,189592,MTN BTS,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""unit""=>""Sharada"",""voltage""=>""0.415"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.1282228, 11.7003653)"
transformer,8.1503988,11.6730326,189595,Silke,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""unit""=>""Sharada"",""voltage""=>""0.415"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.1503988, 11.6730326)"
transformer,8.1499876,11.6846478,189597,Unguwar Makera,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""unit""=>""Sharada"",""voltage""=>""0.415"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.1499876, 11.6846478)"
transformer,8.1656991,11.6670578,189598,Unguwar Maza,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""unit""=>""Sharada"",""voltage""=>""0.415"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.1656991, 11.6670578)"
transformer,8.0003897,11.7672107,189801,Airtel BST,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""unit""=>""Sharada"",""voltage""=>""0.415"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.0003897, 11.7672107)"
transformer,8.0175111,11.7752185,189815,MTN BTS,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""unit""=>""Sharada"",""voltage""=>""0.415"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.0175111, 11.7752185)"
transformer,8.0267869,11.7700679,189819,Sabowar Unguwar,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""unit""=>""Sharada"",""voltage""=>""0.415"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.0267869, 11.7700679)"
transformer,7.9963001,11.7649745,189821,Tinkis,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""unit""=>""Sharada"",""voltage""=>""0.415"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(7.9963001, 11.7649745)"
transformer,8.4689013,11.9458662,296950,Airtel BTS,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""unit""=>""Sharada"",""voltage""=>""0.415"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.4689013, 11.9458662)"
transformer,8.4728069,11.9414551,296956,MTN BTS,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""unit""=>""Sharada"",""voltage""=>""0.415"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.4728069, 11.9414551)"
transformer,8.455047,11.9448913,297019,MTN BTS,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""unit""=>""Sharada"",""voltage""=>""0.415"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.455047, 11.9448913)"
transformer,8.0298464,11.8119616,190230,Danbazau,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""unit""=>""Sharada"",""voltage""=>""11"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(8.0298464, 11.8119616)"
transformer,7.9935392,11.8256588,190231,Dutsen Amare,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""unit""=>""Sharada"",""voltage""=>""11"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(7.9935392, 11.8256588)"
transformer,8.0327996,11.8235898,190236,MTN BTS,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""unit""=>""Sharada"",""voltage""=>""11"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(8.0327996, 11.8235898)"
transformer,8.017274,11.807968,190242,Unguwar Dagachi,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""unit""=>""Sharada"",""voltage""=>""11"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(8.017274, 11.807968)"
transformer,7.6346569,12.9750938,283483,PPU,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""!!KV"",""voltage-low""=>""0.415""","(7.6346569, 12.9750938)"
transformer,8.5519215,12.0197391,170600,MTN Booster Station (D),,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""0.415""","(8.5519215, 12.0197391)"
transformer,8.5528735,12.015715,170609,Old Cemetry,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""0.415""","(8.5528735, 12.015715)"
transformer,8.459751,12.0758663,3575,Alhaji Ibrahim (D),,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""11"",""voltage-low""=>"".415""","(8.459751, 12.0758663)"
transformer,8.4573507,12.0789104,3577,Terminal,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""11"",""voltage-low""=>"".415""","(8.4573507, 12.0789104)"
transformer,9.885864,12.566318,168905,Gidan Ganye,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""11"",""voltage-low""=>""0.145""","(9.885864, 12.566318)"
transformer,9.8843115,12.5579368,168937,Railway,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""11"",""voltage-low""=>""0.145""","(9.8843115, 12.5579368)"
transformer,8.5470461,11.9962918,1917,Near Prince Hotel,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(8.5470461, 11.9962918)"
transformer,8.5437936,11.9996666,2053,Fahid Daiq,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(8.5437936, 11.9996666)"
transformer,8.4677527,12.077226,2811,Bogas,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(8.4677527, 12.077226)"
transformer,8.4723105,12.0814048,2827,Gold Foam,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(8.4723105, 12.0814048)"
transformer,8.4693239,12.0806966,2865,MTN BTS Station,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(8.4693239, 12.0806966)"
transformer,8.4693239,12.0806966,2920,MTN BTS Station,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(8.4693239, 12.0806966)"
transformer,8.5457955,11.992008,160425,Col Umar Dikko,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(8.5457955, 11.992008)"
transformer,8.5462683,11.9924414,160428,MTN Booster station,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(8.5462683, 11.9924414)"
transformer,8.5370137,12.0034382,160470,Access Bank,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(8.5370137, 12.0034382)"
transformer,8.5432602,12.0045274,160473,Airtel Booster Station,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(8.5432602, 12.0045274)"
transformer,8.5392502,12.006047,160474,Airtel Booster Station,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(8.5392502, 12.006047)"
transformer,8.5384174,12.0023425,160479,Booster station,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(8.5384174, 12.0023425)"
transformer,8.5411319,12.010579,160480,Booster station,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(8.5411319, 12.010579)"
transformer,8.5374474,12.0083755,160492,First Bank,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(8.5374474, 12.0083755)"
transformer,8.5373461,12.0041127,160522,Stanbic IBTC,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(8.5373461, 12.0041127)"
transformer,8.538134,12.002646,160523,Sudan Airlines,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(8.538134, 12.002646)"
transformer,8.5448411,12.005104,160538,Vivian,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(8.5448411, 12.005104)"
transformer,9.3571879,11.7087968,160707,OLD DEPUTY GOVN. HOUSE SS,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(9.3571879, 11.7087968)"
transformer,9.3359804,11.6915857,160710,POLICE COMM SS,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(9.3359804, 11.6915857)"
transformer,9.3440764,11.7114498,160723,WANGARA SS,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(9.3440764, 11.7114498)"
transformer,9.3632036,11.7082368,160724,YARIMA SS,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(9.3632036, 11.7082368)"
transformer,8.5628083,12.0016607,165505,Alh Munnir,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(8.5628083, 12.0016607)"
transformer,8.5582967,12.0009105,165511,Audu Bako,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(8.5582967, 12.0009105)"
transformer,8.5639986,12.0018124,165514,Col Lawan Gwadabe,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(8.5639986, 12.0018124)"
transformer,8.5568792,12.0014269,165516,Dan Kabo,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(8.5568792, 12.0014269)"
transformer,8.5606386,11.9917854,165521,Engr Bala Yakasai,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(8.5606386, 11.9917854)"
transformer,8.5630202,12.0016088,165522,Engr Wali (D),,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(8.5630202, 12.0016088)"
transformer,8.5554548,12.0021496,165525,Gassan,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(8.5554548, 12.0021496)"
transformer,8.5605758,11.9919518,165539,Lalaconda,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(8.5605758, 11.9919518)"
transformer,8.5615524,11.997019,165540,MIlitary officer,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(8.5615524, 11.997019)"
transformer,8.5552928,12.0020714,165544,Mrs Aloma,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(8.5552928, 12.0020714)"
transformer,8.5533316,11.9869318,165558,Starcomms Booster Station,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(8.5533316, 11.9869318)"
transformer,10.0509765,12.4472585,165794,gss fantai 1,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(10.0509765, 12.4472585)"
transformer,10.0325821,12.4486533,165902,union bank plc,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(10.0325821, 12.4486533)"
transformer,10.0400693,12.4411521,165907,kyalesu,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(10.0400693, 12.4411521)"
transformer,10.0316599,12.454028,166587,gawuna water pump,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(10.0316599, 12.454028)"
transformer,10.0319994,12.4543733,166610,street light,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(10.0319994, 12.4543733)"
transformer,10.0358044,12.452644,166611,v-mobile,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(10.0358044, 12.452644)"
transformer,8.5585078,12.0096439,166612,Alh Kabir bn Umar,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(8.5585078, 12.0096439)"
transformer,8.5591834,12.0099455,166613,Amasco,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(8.5591834, 12.0099455)"
transformer,8.5538841,12.0087296,166618,MTN BTS,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(8.5538841, 12.0087296)"
transformer,8.5536471,12.0121512,166620,Mahmud,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(8.5536471, 12.0121512)"
transformer,8.5762246,11.9949191,166805,Airtel Booster Station,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(8.5762246, 11.9949191)"
transformer,8.5705377,11.9923761,166812,Glo Booster Station,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(8.5705377, 11.9923761)"
transformer,8.5741804,11.9928745,166816,MTN Booster Station,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(8.5741804, 11.9928745)"
transformer,8.5659835,11.9976824,166926,Alh Ahmad Salim,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(8.5659835, 11.9976824)"
transformer,8.5636962,11.9849879,166929,Alh Hamza,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(8.5636962, 11.9849879)"
transformer,8.566682,12.0055563,167053,Ahmad Ibrahim (D),,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(8.566682, 12.0055563)"
transformer,9.3437078,11.6996936,167106,ALIHSAN FISH SS (D),,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(9.3437078, 11.6996936)"
transformer,9.35311,11.7138626,167111,ENTERPRISE BANK SS (D),,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(9.35311, 11.7138626)"
transformer,9.3530626,11.7115802,167112,FCMB SS (D),,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(9.3530626, 11.7115802)"
transformer,9.3534562,11.7136548,167114,FIDELITY BANK SS (D),,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(9.3534562, 11.7136548)"
transformer,9.3436887,11.6977334,167115,FMB SS (D),,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(9.3436887, 11.6977334)"
transformer,9.343328,11.7224081,167118,GADADIN STREETLIGTH,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(9.343328, 11.7224081)"
transformer,9.3476223,11.7210525,167119,GALADIMAWA SS,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(9.3476223, 11.7210525)"
transformer,9.3428745,11.7271455,167128,JIGAWA SARKI SS,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(9.3428745, 11.7271455)"
transformer,9.3364776,11.7368445,167130,KACHI WATER WORKS SS,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(9.3364776, 11.7368445)"
transformer,9.3335999,11.7427031,167135,LIMAWA TAGO WATER SS (D),,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(9.3335999, 11.7427031)"
transformer,9.3570904,11.7182178,167143,NITEL SS,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""100"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(9.3570904, 11.7182178)"
